speed_kmh,engine_rpm,throttle_pos,coolant_temp,fuel_level,intake_air_temp,label
29.85,1094.0,11.01,80.7,33.3,40.0,SLOW
103.79,4248.0,61.41,93.2,46.8,20.0,AGGRESSIVE
120.79,3626.0,63.95,97.6,30.4,35.8,AGGRESSIVE
48.83,2641.0,24.08,97.9,55.6,35.2,NORMAL
142.85,6482.0,80.47,101.8,34.4,46.9,AGGRESSIVE
22.24,1910.0,8.68,82.9,18.2,48.2,SLOW
24.16,980.0,14.17,94.2,12.9,35.5,SLOW
30.82,1730.0,7.37,82.3,10.3,27.8,SLOW
115.87,5207.0,82.92,80.0,93.0,24.0,AGGRESSIVE
37.04,1313.0,6.69,85.9,98.1,49.9,SLOW
57.46,2429.0,43.53,104.1,63.0,40.0,NORMAL
58.7,2241.0,43.5,92.0,40.8,43.4,NORMAL
105.7,6255.0,67.15,89.1,34.7,46.6,AGGRESSIVE
77.78,3459.0,45.49,97.5,31.9,30.6,NORMAL
24.94,1598.0,16.02,88.2,81.2,26.8,SLOW
64.81,2620.0,20.24,84.9,34.2,40.4,NORMAL
30.12,1369.0,13.76,81.4,14.4,22.5,SLOW
117.66,6436.0,81.29,85.9,81.4,46.6,AGGRESSIVE
131.84,4892.0,69.38,89.9,15.6,44.9,AGGRESSIVE
107.22,5563.0,94.76,84.7,71.8,34.6,AGGRESSIVE
123.16,5807.0,86.17,95.3,84.3,24.2,AGGRESSIVE
39.17,1620.0,9.03,99.2,65.4,31.3,SLOW
81.81,4411.0,73.68,83.2,84.9,33.0,AGGRESSIVE
127.0,6281.0,86.06,80.3,76.4,20.3,AGGRESSIVE
30.28,1011.0,18.88,87.9,88.2,39.4,SLOW
64.39,2835.0,23.81,86.2,18.5,38.7,NORMAL
27.61,1976.0,13.42,88.9,71.7,25.5,SLOW
21.03,1904.0,12.24,97.8,48.4,21.7,SLOW
125.62,6065.0,65.41,100.9,14.6,48.5,AGGRESSIVE
134.47,5605.0,70.92,86.2,46.8,37.3,AGGRESSIVE
83.71,5410.0,66.64,90.6,23.9,49.1,AGGRESSIVE
29.85,1764.0,10.28,87.7,26.6,35.5,SLOW
39.81,1707.0,15.25,90.2,43.3,35.5,SLOW
42.73,2373.0,22.84,102.6,33.8,29.4,NORMAL
131.34,5604.0,99.17,88.4,84.5,31.9,AGGRESSIVE
25.97,1539.0,5.26,82.7,37.2,25.0,SLOW
73.83,2329.0,20.77,84.9,99.9,48.8,NORMAL
45.61,3227.0,38.18,102.9,28.6,24.1,NORMAL
26.53,997.0,5.3,91.8,37.6,32.1,SLOW
70.75,2185.0,42.12,103.6,97.9,35.9,NORMAL
25.23,1156.0,10.38,84.5,87.5,33.5,SLOW
31.11,1155.0,5.15,89.5,86.2,34.2,SLOW
122.69,3505.0,92.67,88.3,85.8,30.6,AGGRESSIVE
23.1,1814.0,12.27,87.4,31.2,41.9,SLOW
32.29,852.0,7.56,104.5,17.8,46.1,SLOW
20.91,1311.0,17.32,96.5,68.6,46.2,SLOW
28.33,933.0,18.54,88.9,84.1,29.5,SLOW
61.94,2332.0,27.71,84.6,43.9,38.1,NORMAL
151.77,6075.0,69.95,86.9,72.4,33.2,AGGRESSIVE
38.16,1893.0,7.68,96.8,12.2,27.5,SLOW
37.46,1167.0,18.31,80.5,40.5,40.1,SLOW
25.83,1670.0,10.39,99.3,47.1,38.5,SLOW
73.09,2801.0,35.82,81.5,84.4,42.2,NORMAL
38.46,1485.0,17.64,97.6,27.1,20.4,SLOW
94.25,4428.0,73.88,98.2,31.8,40.5,AGGRESSIVE
137.65,5684.0,64.47,82.8,97.8,42.9,AGGRESSIVE
21.03,1869.0,12.23,103.0,69.1,44.1,SLOW
46.83,3389.0,32.09,99.6,83.8,23.0,NORMAL
40.44,3490.0,41.16,94.8,49.7,39.2,NORMAL
36.49,1670.0,13.61,91.0,25.2,44.9,SLOW
140.2,3785.0,76.09,94.3,92.5,28.1,AGGRESSIVE
41.21,2055.0,48.19,103.4,39.0,25.0,NORMAL
23.68,1802.0,19.68,86.1,10.3,21.3,SLOW
24.58,1735.0,5.81,89.4,22.1,40.9,SLOW
25.44,943.0,14.35,89.8,33.2,49.1,SLOW
42.75,3133.0,40.12,84.8,33.6,41.9,NORMAL
54.33,2052.0,37.86,101.7,80.0,24.6,NORMAL
35.08,1146.0,9.15,88.9,65.6,34.3,SLOW
26.54,1422.0,5.13,103.9,74.3,26.0,SLOW
53.58,2278.0,23.58,80.7,54.5,23.9,NORMAL
152.47,4975.0,67.04,99.2,73.5,26.9,AGGRESSIVE
44.18,2331.0,27.84,87.9,57.9,40.3,NORMAL
35.48,1504.0,13.38,87.7,17.4,33.8,SLOW
28.56,1754.0,16.78,93.9,34.4,34.2,SLOW
57.55,2164.0,24.45,91.8,40.5,39.6,NORMAL
25.3,1870.0,18.1,83.7,76.5,26.5,SLOW
146.2,4865.0,66.59,93.7,27.9,31.7,AGGRESSIVE
85.38,5052.0,99.03,98.3,41.6,20.3,AGGRESSIVE
70.77,2096.0,24.69,97.9,51.3,27.6,NORMAL
26.31,1889.0,14.45,84.8,59.0,45.1,SLOW
51.35,2947.0,25.91,90.1,85.6,48.5,NORMAL
64.26,3338.0,43.68,94.2,41.4,44.6,NORMAL
101.67,4301.0,99.92,101.6,35.0,33.3,AGGRESSIVE
26.43,1252.0,5.28,98.4,28.6,24.9,SLOW
151.22,5388.0,87.64,96.0,79.0,45.7,AGGRESSIVE
139.9,4609.0,93.7,82.9,35.2,29.2,AGGRESSIVE
79.72,2585.0,37.13,93.2,19.6,26.2,NORMAL
37.69,1718.0,14.23,96.2,34.7,25.8,SLOW
90.34,4287.0,96.03,96.1,31.6,35.7,AGGRESSIVE
57.02,2334.0,45.5,84.6,27.7,38.4,NORMAL
46.16,3401.0,37.73,97.1,57.7,43.5,NORMAL
55.51,2168.0,31.77,93.2,12.3,39.3,NORMAL
33.6,1648.0,13.8,88.8,69.4,39.6,SLOW
154.94,4202.0,85.17,94.1,35.8,35.9,AGGRESSIVE
40.0,1754.0,10.87,85.0,45.1,40.3,SLOW
20.63,1902.0,5.69,84.3,47.0,34.0,SLOW
111.87,5549.0,97.1,87.1,68.5,44.4,AGGRESSIVE
22.17,1187.0,14.69,83.7,97.7,39.4,SLOW
38.6,1218.0,15.31,95.6,25.1,25.9,SLOW
89.41,4245.0,94.71,96.8,23.4,46.8,AGGRESSIVE
22.88,1799.0,11.38,96.9,65.9,25.1,SLOW
86.92,5178.0,84.38,103.5,36.9,33.4,AGGRESSIVE
127.02,4974.0,77.43,101.7,33.4,31.1,AGGRESSIVE
34.74,1857.0,12.15,94.1,22.0,42.3,SLOW
75.22,3238.0,26.57,91.9,76.7,44.6,NORMAL
23.44,998.0,18.83,98.7,46.9,30.2,SLOW
130.85,5774.0,88.35,90.6,71.9,32.1,AGGRESSIVE
112.13,6262.0,81.47,103.9,49.0,29.4,AGGRESSIVE
146.48,5909.0,71.95,85.5,84.4,39.6,AGGRESSIVE
37.76,1924.0,15.65,90.2,55.0,48.4,SLOW
124.39,4636.0,95.93,93.2,95.1,40.2,AGGRESSIVE
114.32,5459.0,76.56,84.1,98.9,31.8,AGGRESSIVE
62.93,2166.0,25.51,86.4,29.3,43.8,NORMAL
78.32,2138.0,28.88,97.3,71.1,37.0,NORMAL
22.42,1457.0,12.79,99.8,48.8,25.1,SLOW
35.29,1070.0,10.6,93.2,40.3,39.0,SLOW
98.49,6103.0,88.21,100.3,95.4,22.2,AGGRESSIVE
144.78,4750.0,78.13,81.2,47.9,29.6,AGGRESSIVE
59.71,2381.0,20.49,89.6,41.0,24.7,NORMAL
45.78,2984.0,31.9,87.9,95.6,31.7,NORMAL
42.02,2364.0,45.6,93.4,30.3,33.9,NORMAL
77.42,3357.0,47.0,95.4,29.3,47.9,NORMAL
33.83,1250.0,6.68,100.7,10.7,38.6,SLOW
43.13,2159.0,43.93,89.5,43.5,43.9,NORMAL
77.74,3393.0,39.06,91.0,16.3,44.0,NORMAL
57.59,3379.0,41.62,102.8,45.3,48.4,NORMAL
38.68,1747.0,6.58,93.0,50.3,41.1,SLOW
84.19,5784.0,85.23,92.2,84.0,42.2,AGGRESSIVE
78.59,3148.0,23.89,103.9,95.1,32.2,NORMAL
26.55,1893.0,14.47,94.6,26.5,24.6,SLOW
74.6,3090.0,29.61,86.4,78.4,39.0,NORMAL
39.9,939.0,15.62,91.3,22.1,36.7,SLOW
143.54,3704.0,97.6,81.2,43.6,38.5,AGGRESSIVE
105.12,5542.0,77.23,97.4,98.7,31.9,AGGRESSIVE
24.99,1559.0,19.23,101.0,38.8,28.8,SLOW
126.07,5908.0,93.41,96.7,28.1,40.5,AGGRESSIVE
89.99,6206.0,98.86,98.7,82.7,29.5,AGGRESSIVE
130.77,6047.0,70.09,98.7,47.3,27.2,AGGRESSIVE
144.21,4561.0,82.79,95.9,44.8,41.0,AGGRESSIVE
21.4,1233.0,10.08,92.5,51.5,46.2,SLOW
75.25,2269.0,44.21,81.6,97.8,47.7,NORMAL
152.56,5325.0,67.68,84.9,13.1,26.0,AGGRESSIVE
100.67,4339.0,73.93,95.9,84.9,40.0,AGGRESSIVE
34.56,1304.0,6.31,82.1,45.3,32.6,SLOW
125.15,5383.0,90.72,102.4,83.1,25.8,AGGRESSIVE
84.11,3765.0,83.31,86.1,13.6,49.5,AGGRESSIVE
62.57,2732.0,26.76,93.5,69.3,48.8,NORMAL
39.44,1843.0,14.05,103.1,71.9,21.5,SLOW
85.86,3720.0,86.71,104.2,45.0,35.3,AGGRESSIVE
50.75,2116.0,37.15,80.7,71.8,21.8,NORMAL
90.23,5925.0,73.91,98.3,23.1,44.6,AGGRESSIVE
29.76,1104.0,16.63,85.3,82.6,43.5,SLOW
24.33,981.0,6.34,103.7,71.5,47.8,SLOW
28.37,848.0,18.77,101.2,32.5,37.1,SLOW
67.96,2126.0,41.89,85.8,99.7,21.6,NORMAL
124.78,4661.0,65.88,92.3,82.4,43.1,AGGRESSIVE
66.96,3152.0,39.72,82.6,60.0,24.0,NORMAL
146.97,4933.0,92.57,93.3,32.6,47.8,AGGRESSIVE
21.43,1193.0,6.82,88.1,90.7,29.8,SLOW
59.35,2515.0,46.64,103.1,39.6,43.4,NORMAL
33.17,1903.0,12.48,100.7,57.7,48.6,SLOW
38.92,1405.0,11.58,87.4,22.6,48.3,SLOW
20.47,1562.0,11.47,103.8,41.8,31.7,SLOW
49.43,2760.0,23.78,81.8,52.2,27.5,NORMAL
63.78,2766.0,28.6,85.7,83.2,35.1,NORMAL
135.39,3591.0,61.98,87.2,80.5,34.3,AGGRESSIVE
158.16,3554.0,76.61,85.4,53.7,20.3,AGGRESSIVE
124.93,5138.0,87.54,85.1,25.3,29.3,AGGRESSIVE
148.97,4616.0,68.97,87.1,54.5,46.1,AGGRESSIVE
50.48,3411.0,48.3,100.9,16.0,49.2,NORMAL
152.26,5985.0,86.85,87.4,85.6,46.8,AGGRESSIVE
39.8,1062.0,10.25,80.8,19.3,42.2,SLOW
38.36,1869.0,18.44,101.6,83.4,35.1,SLOW
30.17,1319.0,6.85,92.7,85.4,43.4,SLOW
118.0,5365.0,82.42,86.4,40.9,27.2,AGGRESSIVE
57.18,2830.0,31.61,90.7,63.1,37.5,NORMAL
35.69,1357.0,17.18,81.4,28.6,33.0,SLOW
84.43,4723.0,67.3,101.9,47.1,40.9,AGGRESSIVE
131.82,5639.0,97.12,100.4,28.7,47.3,AGGRESSIVE
81.92,4328.0,84.52,96.7,85.7,41.4,AGGRESSIVE
23.87,1254.0,13.82,87.0,75.8,29.1,SLOW
64.69,2913.0,36.99,95.5,87.0,47.7,NORMAL
45.88,3217.0,32.02,99.8,12.9,23.3,NORMAL
23.39,1544.0,14.06,102.7,95.0,37.1,SLOW
29.79,1228.0,18.39,101.9,93.2,45.6,SLOW
21.69,1554.0,15.86,83.8,75.5,43.6,SLOW
65.1,3124.0,31.77,83.0,15.4,25.0,NORMAL
118.35,4210.0,73.15,97.4,63.5,48.8,AGGRESSIVE
72.31,2145.0,38.44,90.7,44.8,48.0,NORMAL
66.2,3376.0,36.94,103.7,97.6,21.1,NORMAL
152.32,5448.0,90.19,81.9,16.4,31.0,AGGRESSIVE
110.65,5037.0,90.88,101.2,69.0,33.2,AGGRESSIVE
44.57,2131.0,20.36,84.4,63.1,49.7,NORMAL
54.2,2705.0,41.64,81.9,84.8,32.9,NORMAL
46.56,2562.0,29.77,98.6,82.5,45.3,NORMAL
147.68,3657.0,64.76,86.9,82.1,32.0,AGGRESSIVE
75.48,3096.0,31.28,91.4,94.2,24.2,NORMAL
67.06,2909.0,22.65,97.3,70.2,29.9,NORMAL
36.32,1772.0,10.8,83.1,87.6,30.7,SLOW
37.93,1420.0,18.39,94.3,76.2,20.9,SLOW
60.76,2723.0,28.46,100.7,48.8,20.9,NORMAL
69.97,3349.0,38.7,95.2,66.2,31.1,NORMAL
105.84,3945.0,67.76,80.2,49.1,32.4,AGGRESSIVE
26.37,1216.0,17.87,101.7,67.8,21.0,SLOW
21.82,1026.0,5.22,85.8,84.7,30.5,SLOW
34.11,1397.0,14.02,95.3,60.2,44.7,SLOW
142.08,4803.0,71.39,96.3,67.6,22.9,AGGRESSIVE
34.39,1785.0,17.83,99.6,51.0,47.7,SLOW
153.23,5918.0,98.64,97.5,14.6,29.0,AGGRESSIVE
66.96,2609.0,40.83,102.5,91.5,43.6,NORMAL
57.3,2716.0,43.32,96.6,53.8,38.1,NORMAL
31.48,1382.0,9.1,100.8,71.2,48.7,SLOW
40.54,2221.0,32.2,87.3,88.4,29.2,NORMAL
59.24,3097.0,33.03,103.1,89.3,41.1,NORMAL
75.81,2910.0,23.62,83.4,53.5,38.7,NORMAL
124.56,5360.0,63.11,85.7,88.6,39.4,AGGRESSIVE
22.43,1397.0,11.34,104.8,13.5,20.5,SLOW
48.59,2968.0,22.48,98.5,81.1,26.2,NORMAL
56.38,2854.0,22.99,86.0,86.4,23.6,NORMAL
66.41,3123.0,40.47,101.8,51.1,27.0,NORMAL
122.26,5277.0,88.01,85.5,75.4,43.9,AGGRESSIVE
78.93,2070.0,27.08,97.0,89.2,24.8,NORMAL
66.29,3233.0,20.72,101.7,11.0,34.9,NORMAL
76.13,3463.0,23.73,102.2,94.9,40.4,NORMAL
131.3,4651.0,80.7,80.6,14.5,37.1,AGGRESSIVE
78.7,3451.0,32.04,101.3,81.1,28.8,NORMAL
142.55,5100.0,61.78,85.6,20.3,30.1,AGGRESSIVE
98.48,4425.0,70.69,83.4,51.7,47.2,AGGRESSIVE
79.21,2406.0,27.84,93.1,52.1,49.3,NORMAL
52.42,3140.0,20.24,92.5,52.4,30.4,NORMAL
147.78,5870.0,63.26,98.7,39.2,44.1,AGGRESSIVE
32.05,1638.0,12.78,86.4,36.9,46.6,SLOW
83.95,3531.0,72.68,85.4,75.4,41.1,AGGRESSIVE
64.9,3024.0,22.78,85.4,22.8,49.5,NORMAL
66.0,2129.0,43.98,101.6,89.2,48.0,NORMAL
34.9,1549.0,12.89,93.0,62.8,35.9,SLOW
72.02,2568.0,33.96,91.0,59.0,20.1,NORMAL
36.28,1282.0,17.6,82.8,46.1,33.8,SLOW
132.29,3916.0,61.85,102.1,35.9,24.9,AGGRESSIVE
25.15,1527.0,6.49,100.7,93.5,35.7,SLOW
29.82,1306.0,18.77,102.2,73.1,46.2,SLOW
76.14,2930.0,23.29,91.6,51.1,22.6,NORMAL
66.57,2202.0,32.29,93.5,36.3,49.3,NORMAL
59.72,2868.0,22.81,92.3,29.0,28.4,NORMAL
48.94,2445.0,32.27,98.2,69.2,28.1,NORMAL
34.41,1416.0,18.6,87.1,29.7,39.9,SLOW
62.4,2324.0,44.46,95.1,68.6,49.3,NORMAL
42.02,3476.0,43.05,86.2,81.9,46.1,NORMAL
55.39,2939.0,46.11,82.3,45.4,20.7,NORMAL
26.88,1020.0,17.9,104.6,57.2,43.3,SLOW
71.04,2001.0,39.15,89.8,83.2,32.0,NORMAL
25.42,1845.0,18.59,84.3,35.2,33.9,SLOW
129.19,5802.0,93.65,94.1,19.9,42.3,AGGRESSIVE
125.6,5853.0,63.51,103.1,69.7,34.1,AGGRESSIVE
118.26,3879.0,68.79,99.3,95.8,37.4,AGGRESSIVE
123.37,6405.0,94.74,94.8,86.0,40.1,AGGRESSIVE
37.65,1068.0,17.31,83.7,27.3,28.4,SLOW
90.17,5162.0,95.87,96.0,71.7,39.9,AGGRESSIVE
42.75,2409.0,34.27,98.2,98.1,39.5,NORMAL
24.53,909.0,5.3,91.3,30.1,22.3,SLOW
57.4,3423.0,46.66,92.9,12.9,46.7,NORMAL
55.04,3212.0,33.78,93.0,85.6,41.4,NORMAL
56.34,3364.0,35.0,102.7,22.8,36.6,NORMAL
23.97,1780.0,18.01,89.8,29.6,30.5,SLOW
107.96,4634.0,63.58,80.5,43.8,22.7,AGGRESSIVE
30.23,1422.0,11.58,103.2,67.3,20.0,SLOW
55.52,2509.0,49.23,101.7,96.1,25.6,NORMAL
46.34,2723.0,42.22,104.7,80.6,25.1,NORMAL
22.01,1628.0,13.3,89.8,78.8,30.9,SLOW
71.65,3169.0,49.77,80.4,34.4,39.3,NORMAL
144.44,4463.0,63.28,101.2,16.2,20.5,AGGRESSIVE
66.68,2280.0,40.62,99.5,84.9,36.1,NORMAL
22.2,1965.0,19.1,86.0,86.4,39.3,SLOW
47.59,2583.0,32.99,104.1,41.7,25.8,NORMAL
79.46,2308.0,40.96,93.0,62.4,24.1,NORMAL
51.74,2872.0,43.65,94.0,99.4,39.3,NORMAL
140.64,5783.0,96.88,91.6,27.8,28.0,AGGRESSIVE
74.34,2653.0,49.15,97.9,61.0,30.5,NORMAL
92.21,5913.0,97.91,90.2,42.3,20.5,AGGRESSIVE
22.05,806.0,13.39,92.2,69.1,45.9,SLOW
142.44,4951.0,86.09,85.9,52.5,32.1,AGGRESSIVE
128.51,5204.0,94.69,104.4,84.6,47.4,AGGRESSIVE
104.7,4676.0,73.48,84.3,82.4,40.2,AGGRESSIVE
148.0,3673.0,92.8,95.2,29.8,36.8,AGGRESSIVE
27.16,1414.0,13.59,102.7,42.7,44.9,SLOW
122.64,6262.0,75.06,82.6,11.5,47.8,AGGRESSIVE
53.45,2967.0,30.52,84.6,11.9,49.3,NORMAL
49.07,3173.0,43.99,83.2,53.2,38.4,NORMAL
82.1,5845.0,66.2,88.1,97.9,32.2,AGGRESSIVE
20.87,1815.0,11.9,90.9,86.4,29.2,SLOW
87.24,5373.0,85.25,83.5,74.1,34.1,AGGRESSIVE
76.8,3177.0,36.38,88.9,61.8,41.3,NORMAL
52.48,3074.0,47.02,99.1,36.5,27.1,NORMAL
26.42,1991.0,5.01,94.3,62.5,42.0,SLOW
23.43,1809.0,8.59,96.5,71.6,35.0,SLOW
90.2,6427.0,62.44,103.7,89.1,37.1,AGGRESSIVE
50.54,2594.0,41.24,92.9,90.0,43.7,NORMAL
22.39,1008.0,17.66,99.3,14.6,39.4,SLOW
64.82,2816.0,30.21,91.9,42.6,36.6,NORMAL
45.06,2008.0,28.2,88.6,90.7,39.0,NORMAL
128.64,5034.0,69.09,88.6,94.5,20.7,AGGRESSIVE
149.93,5485.0,81.71,86.4,11.0,30.4,AGGRESSIVE
79.39,2327.0,30.03,84.7,54.9,49.6,NORMAL
67.68,2089.0,46.6,94.4,74.1,30.1,NORMAL
76.22,2573.0,37.32,89.1,68.9,43.1,NORMAL
20.46,928.0,8.37,81.3,20.7,29.7,SLOW
141.84,5503.0,73.59,88.8,68.7,25.4,AGGRESSIVE
29.2,1843.0,16.11,101.2,64.6,29.2,SLOW
141.05,3871.0,92.35,81.7,72.4,29.8,AGGRESSIVE
93.33,5541.0,62.06,90.2,86.6,46.9,AGGRESSIVE
28.8,1250.0,9.73,94.9,87.0,25.3,SLOW
62.15,3428.0,34.69,91.2,77.6,38.8,NORMAL
27.53,1623.0,9.57,101.7,57.0,29.1,SLOW
53.83,2583.0,24.72,100.9,49.6,20.1,NORMAL
56.44,3092.0,36.98,104.6,81.0,24.1,NORMAL
150.07,4019.0,74.5,89.4,57.9,45.2,AGGRESSIVE
32.63,1734.0,9.15,80.4,16.7,35.6,SLOW
36.35,1761.0,16.86,104.1,72.8,46.0,SLOW
56.36,2163.0,31.25,99.9,53.4,21.5,NORMAL
88.16,3529.0,92.99,98.8,52.0,48.5,AGGRESSIVE
89.13,5278.0,92.72,85.6,68.9,22.9,AGGRESSIVE
66.4,2304.0,44.57,86.8,58.0,26.0,NORMAL
81.29,4162.0,67.37,92.3,20.1,27.1,AGGRESSIVE
41.8,2646.0,32.94,97.4,39.1,34.3,NORMAL
23.07,1914.0,17.41,101.3,50.9,24.5,SLOW
131.76,4779.0,85.32,88.8,38.9,48.8,AGGRESSIVE
35.05,1662.0,10.21,94.7,98.5,40.9,SLOW
49.43,2714.0,48.73,104.5,20.5,33.2,NORMAL
69.77,2519.0,20.9,101.9,29.0,30.3,NORMAL
57.48,2413.0,37.58,98.9,29.3,25.5,NORMAL
35.11,1336.0,14.48,92.1,94.3,32.9,SLOW
25.53,1710.0,14.12,99.4,34.0,35.6,SLOW
89.95,5341.0,63.32,96.1,34.0,20.8,AGGRESSIVE
117.28,4470.0,95.33,96.8,35.1,24.2,AGGRESSIVE
40.96,2391.0,36.03,91.0,31.5,44.9,NORMAL
23.55,1370.0,13.47,96.4,62.9,20.5,SLOW
76.85,3274.0,31.45,95.3,64.5,23.3,NORMAL
38.62,1861.0,13.24,98.8,32.4,38.4,SLOW
25.88,1572.0,14.75,102.0,26.9,31.2,SLOW
20.96,1967.0,9.26,101.3,79.8,48.1,SLOW
106.93,4533.0,67.06,89.7,86.6,31.8,AGGRESSIVE
35.29,1655.0,14.78,87.2,88.2,27.6,SLOW
85.43,4317.0,88.64,80.1,79.1,24.2,AGGRESSIVE
93.59,5381.0,81.5,84.8,42.6,35.4,AGGRESSIVE
39.0,1151.0,14.05,80.9,77.9,30.4,SLOW
58.47,2221.0,49.85,92.4,89.0,27.6,NORMAL
36.77,1215.0,9.29,95.4,15.9,45.4,SLOW
73.56,2210.0,32.33,104.2,29.5,34.9,NORMAL
44.65,2204.0,27.83,80.7,55.7,32.7,NORMAL
29.22,1076.0,6.11,86.4,35.4,22.3,SLOW
68.46,2133.0,39.55,102.0,80.3,23.1,NORMAL
69.55,2836.0,28.81,103.3,57.5,47.8,NORMAL
109.42,5091.0,76.56,94.5,16.0,20.9,AGGRESSIVE
100.03,5935.0,86.74,88.3,42.1,49.6,AGGRESSIVE
92.62,6116.0,64.28,90.9,38.2,30.9,AGGRESSIVE
48.04,2246.0,28.25,93.4,64.7,47.4,NORMAL
32.81,1433.0,13.16,104.6,61.7,47.8,SLOW
86.78,3536.0,71.63,87.0,62.1,26.7,AGGRESSIVE
92.13,5905.0,75.83,101.7,16.1,24.7,AGGRESSIVE
115.19,5159.0,94.93,97.2,84.5,48.1,AGGRESSIVE
152.91,5039.0,71.71,99.7,97.5,44.0,AGGRESSIVE
67.89,3255.0,48.47,90.1,12.2,44.6,NORMAL
79.24,3494.0,43.45,81.4,67.9,39.4,NORMAL
94.47,5148.0,93.63,86.1,83.0,49.6,AGGRESSIVE
72.39,3250.0,45.75,86.6,10.6,27.7,NORMAL
155.06,3776.0,89.06,97.3,53.0,31.8,AGGRESSIVE
30.46,1443.0,6.04,100.8,39.1,43.4,SLOW
28.5,871.0,6.44,92.7,78.3,38.8,SLOW
158.68,5524.0,90.99,91.1,19.4,32.2,AGGRESSIVE
51.97,2726.0,21.37,98.4,31.4,24.5,NORMAL
147.51,4914.0,94.14,80.6,43.4,31.1,AGGRESSIVE
152.91,6355.0,85.77,103.2,27.0,33.9,AGGRESSIVE
24.33,885.0,15.14,89.6,89.9,40.1,SLOW
75.38,2641.0,31.8,91.6,16.7,27.2,NORMAL
53.77,2574.0,33.55,104.2,13.9,45.8,NORMAL
62.62,2674.0,41.5,94.1,56.9,45.6,NORMAL
85.92,4294.0,87.72,82.6,18.9,29.4,AGGRESSIVE
148.13,6133.0,95.74,102.4,52.0,44.6,AGGRESSIVE
26.5,1350.0,8.06,99.0,86.7,26.1,SLOW
134.53,4152.0,85.7,88.0,83.3,48.1,AGGRESSIVE
108.95,3945.0,86.96,104.3,25.8,39.5,AGGRESSIVE
90.1,4346.0,69.35,102.3,88.5,31.4,AGGRESSIVE
35.06,1260.0,14.59,82.7,40.8,42.1,SLOW
38.76,847.0,14.71,102.8,30.6,22.7,SLOW
50.28,2085.0,45.26,91.8,53.2,34.1,NORMAL
76.74,2989.0,34.59,82.5,57.7,47.1,NORMAL
119.62,3558.0,82.15,90.8,87.8,37.1,AGGRESSIVE
126.45,5252.0,63.92,92.3,45.1,42.9,AGGRESSIVE
136.64,6196.0,62.77,103.3,32.5,47.5,AGGRESSIVE
37.9,1958.0,5.68,102.3,78.8,44.5,SLOW
20.36,1232.0,6.78,84.7,51.9,42.3,SLOW
116.32,4097.0,61.92,92.5,78.2,46.6,AGGRESSIVE
39.39,1036.0,19.07,103.9,64.8,29.9,SLOW
61.32,3307.0,45.75,97.0,89.4,49.6,NORMAL
36.98,1077.0,19.54,89.1,47.1,46.5,SLOW
40.9,2951.0,33.98,100.1,85.4,37.2,NORMAL
49.25,3388.0,28.22,85.4,79.6,26.0,NORMAL
79.92,2292.0,35.18,90.2,12.0,48.0,NORMAL
59.37,3186.0,32.6,81.8,37.3,39.6,NORMAL
36.28,1570.0,10.26,87.2,45.9,30.3,SLOW
53.63,3026.0,38.65,88.6,29.4,42.2,NORMAL
52.37,2997.0,24.68,91.7,73.8,34.1,NORMAL
36.37,1373.0,11.82,81.5,85.4,45.9,SLOW
137.56,5003.0,87.98,94.2,10.5,35.9,AGGRESSIVE
35.72,1754.0,14.18,87.7,57.5,37.1,SLOW
51.55,2359.0,39.18,103.3,11.8,41.6,NORMAL
24.86,1125.0,10.23,103.8,10.6,38.2,SLOW
142.13,5401.0,66.86,90.4,25.3,26.3,AGGRESSIVE
28.21,1850.0,6.87,104.9,16.9,37.8,SLOW
29.01,1301.0,10.9,93.9,43.2,36.7,SLOW
22.96,984.0,17.28,104.0,14.4,46.8,SLOW
150.95,5236.0,78.49,92.7,37.4,37.4,AGGRESSIVE
37.41,1142.0,16.52,101.2,71.7,26.6,SLOW
122.62,5721.0,76.78,100.2,42.4,26.5,AGGRESSIVE
30.82,1060.0,19.08,91.9,58.3,28.6,SLOW
158.35,5727.0,73.07,81.9,88.7,33.4,AGGRESSIVE
37.85,1128.0,17.29,84.8,91.4,40.9,SLOW
124.55,3604.0,84.95,90.6,51.2,43.7,AGGRESSIVE
34.77,1374.0,12.83,83.7,58.5,41.1,SLOW
91.09,3966.0,90.17,86.3,56.4,25.9,AGGRESSIVE
143.22,6404.0,98.71,87.8,94.3,27.8,AGGRESSIVE
51.41,3487.0,25.85,97.2,31.4,32.8,NORMAL
71.83,2743.0,20.68,85.1,53.3,45.2,NORMAL
39.18,1464.0,7.98,94.2,83.1,31.2,SLOW
74.26,2598.0,21.71,87.1,99.6,24.9,NORMAL
22.73,1316.0,16.48,102.0,24.9,26.7,SLOW
21.35,1807.0,5.99,98.6,83.6,44.6,SLOW
131.78,3712.0,69.37,101.7,89.7,26.7,AGGRESSIVE
82.61,4846.0,69.95,80.8,81.9,43.7,AGGRESSIVE
65.26,2524.0,32.74,88.5,53.5,32.9,NORMAL
41.88,2599.0,26.12,87.7,58.3,41.3,NORMAL
143.04,5464.0,62.3,94.1,73.1,32.5,AGGRESSIVE
30.41,1575.0,16.79,97.9,74.5,39.7,SLOW
49.31,2829.0,24.34,91.4,70.2,31.7,NORMAL
156.22,5333.0,94.77,101.0,79.9,24.7,AGGRESSIVE
39.85,1689.0,14.39,81.5,73.9,31.6,SLOW
